Method,Power,Sample Size,Avg Error,Avg Time,Variance,Avg Percent Error,Estimates
importance_estimate_per_node_method,1,100,305758.0,0.20081565380096436,2707333779.2,7.819697705941026,"365599.0, 378298.0, 410663.0, 391559.0, 424854.0, 303056.0, 414229.0, 337316.0, 250268.0, 327110.0, 377518.0, 312770.0, 330324.0, 401421.0, 290843.0, 327188.0, 390691.0, 333209.0, 272978.0, 257286.0"
importance_estimate_per_node_method,1.5,5,334730.9,0.026015591621398926,39385872754.89,8.560673640060358,"161179.0, 441216.0, 215736.0, 498579.0, 467366.0, 635975.0, 215846.0, 161963.0, 38333.0, 723165.0, 440885.0, 393293.0, 472630.0, 474046.0, 151202.0, 162762.0, 330140.0, 691140.0, 615175.0, 184471.0"
importance_estimate_per_node_method,1.5,100,284889.55,0.3074244737625122,2501244556.7475,7.28599140686939,"214954.0, 354093.0, 381785.0, 376243.0, 326198.0, 410758.0, 283416.0, 385702.0, 319304.0, 317457.0, 269126.0, 318798.0, 279524.0, 311290.0, 295114.0, 406840.0, 340290.0, 254248.0, 314623.0, 320048.0"
importance_estimate_per_node_method,2.71832019987558,5,281871.85,0.03914917707443237,12164918827.5275,7.2088143525741035,"354241.0, 304401.0, 354378.0, 281980.0, 134815.0, 424776.0, 168522.0, 355484.0, 388638.0, 424942.0, 260981.0, 377881.0, 443888.0, 151366.0, 489751.0, 362972.0, 319964.0, 77313.0, 306105.0, 437059.0"
importance_estimate_per_node_method,2.71832019987558,100,290953.1,0.6184110164642334,411386597.69000006,7.441065445896525,"284413.0, 343595.0, 321982.0, 337635.0, 327155.0, 327680.0, 331948.0, 349679.0, 326079.0, 323498.0, 342099.0, 332759.0, 354525.0, 319702.0, 309500.0, 347675.0, 338261.0, 300143.0, 377205.0, 305549.0"
importance_estimate_per_node_method,2,5,321435.8,0.0370464563369751,14432805958.560001,8.22065420321731,"287556.0, 365264.0, 327611.0, 659231.0, 207521.0, 470838.0, 250060.0, 333374.0, 429808.0, 558924.0, 376707.0, 235179.0, 412073.0, 235660.0, 304768.0, 500390.0, 200135.0, 422104.0, 387759.0, 245774.0"
importance_estimate_per_node_method,2,100,299405.75,0.43559645414352416,538089874.7875,7.657240224035192,"338327.0, 330936.0, 337186.0, 291289.0, 328937.0, 349570.0, 368358.0, 291576.0, 340190.0, 337266.0, 389387.0, 350543.0, 315818.0, 344813.0, 376725.0, 327209.0, 324158.0, 340035.0, 346925.0, 340887.0"
importance_estimate_per_node_method,0,500,264007.35,0.4950611233711243,2892312207.8275003,6.7519334543873555,"303611.0, 242523.0, 273637.0, 349051.0, 271949.0, 401974.0, 428625.0, 299543.0, 269108.0, 324403.0, 283589.0, 306735.0, 225778.0, 282596.0, 358652.0, 255175.0, 209986.0, 326822.0, 343856.0, 304554.0"
importance_estimate_per_node_method,0,1000,290489.95,0.9286113023757935,5893680040.5475,7.429220480294622,"231261.0, 256662.0, 363091.0, 391420.0, 270205.0, 317003.0, 310674.0, 434396.0, 417349.0, 288353.0, 371576.0, 328162.0, 418101.0, 297250.0, 463934.0, 248663.0, 318942.0, 392860.0, 144801.0, 327116.0"
importance_estimate_per_node_method,0,2000,294241.25,1.7656036019325256,3332101729.0875,7.525159203089435,"406815.0, 374896.0, 277162.0, 243376.0, 304815.0, 367907.0, 424325.0, 329738.0, 239514.0, 372636.0, 346094.0, 295148.0, 304558.0, 318845.0, 310731.0, 305788.0, 329337.0, 329058.0, 483948.0, 302154.0"
