Method,Noise Scale,Sample Size,Avg Error,Avg Time,Variance,Avg Percent Error,Estimates
importance_estimate_per_node_method_multiplicative_noise,1,3000,29680.85,0.06651817560195923,93875317368.4875,0.007079979756862991,"4518144.0, 4043376.0, 4231104.0, 3975959.0, 4413026.0, 3781275.0, 4181749.0, 4222141.0, 4442769.0, 3938469.0, 4921350.0, 4853113.0, 4198841.0, 4468609.0, 4118687.0, 3967775.0, 4072162.0, 4074006.0, 4677824.0, 3943026.0"
importance_estimate_per_node_method_multiplicative_noise,1,4000,27724.55,0.03345657587051391,122839399033.71,0.006524209502407648,"4234073.0, 4587480.0, 4660474.0, 4177316.0, 4042640.0, 4590241.0, 4351014.0, 3930504.0, 3686376.0, 5006827.0, 4475544.0, 4278406.0, 4773841.0, 4248459.0, 4346144.0, 4300637.0, 4451816.0, 3587044.0, 4144929.0, 3801669.0"
estimate_variance_reduction_method_multiplicative_noise,0.01,5,8897.7,0.7953575015068054,126206352.13999999,0.0020665536504792495,"4296679.0, 4288846.0, 4294399.0, 4310508.0, 4312664.0, 4308409.0, 4314792.0, 4310561.0, 4328548.0, 4287428.0, 4291241.0, 4309898.0, 4295571.0, 4313525.0, 4310812.0, 4297447.0, 4300037.0, 4282002.0, 4307802.0, 4298203.0"
estimate_variance_reduction_method_multiplicative_noise,0.01,100,1941.85,0.8513566613197326,28828831.847500004,0.00045071907457934176,"4307209.0, 4310423.0, 4295559.0, 4312636.0, 4313302.0, 4309766.0, 4305047.0, 4315861.0, 4309498.0, 4310234.0, 4302879.0, 4312363.0, 4308377.0, 4304490.0, 4309553.0, 4296946.0, 4305783.0, 4317863.0, 4307546.0, 4307324.0"
estimate_variance_reduction_method_multiplicative_noise,0.01,500,1025.3,0.7128412008285523,7649273.94,0.00023804370778676584,"4303258.0, 4307226.0, 4309802.0, 4308113.0, 4301845.0, 4307181.0, 4307299.0, 4305980.0, 4306568.0, 4305747.0, 4310335.0, 4309077.0, 4309070.0, 4313265.0, 4311721.0, 4310061.0, 4303658.0, 4308238.0, 4305322.0, 4307002.0"
estimate_variance_reduction_method_multiplicative_noise,0.01,1000,641.95,0.7453505277633667,10083520.9,0.000149045812338561,"4307892.0, 4310762.0, 4310107.0, 4307588.0, 4303525.0, 4305330.0, 4305502.0, 4302840.0, 4307041.0, 4299652.0, 4302031.0, 4303620.0, 4310177.0, 4305302.0, 4312070.0, 4307118.0, 4309292.0, 4307674.0, 4304489.0, 4303548.0"
estimate_variance_reduction_method_multiplicative_noise,0.01,2000,473.15,0.6799474120140075,13200124.747499999,0.0001098742701701559,"4304144.0, 4307981.0, 4303506.0, 4302676.0, 4305851.0, 4310949.0, 4307835.0, 4307930.0, 4313053.0, 4302865.0, 4310070.0, 4308652.0, 4307996.0, 4302289.0, 4304675.0, 4307071.0, 4308352.0, 4310215.0, 4314598.0, 4300581.0"
estimate_variance_reduction_method_multiplicative_noise,0.01,3000,343.4,0.5379841208457947,4591179.14,7.972877601362577e-05,"4304686.0, 4307671.0, 4303185.0, 4308205.0, 4307277.0, 4307528.0, 4305526.0, 4305780.0, 4312418.0, 4308634.0, 4310057.0, 4306889.0, 4306273.0, 4304002.0, 4310441.0, 4307783.0, 4307144.0, 4309074.0, 4308028.0, 4307967.0"
estimate_variance_reduction_method_multiplicative_noise,0.01,4000,282.9,0.27494086027145387,12980218.8875,6.568146907124416e-05,"4305463.0, 4312046.0, 4309346.0, 4303044.0, 4306743.0, 4306768.0, 4313684.0, 4305468.0, 4305312.0, 4313348.0, 4313608.0, 4305221.0, 4311254.0, 4309679.0, 4306936.0, 4303024.0, 4302594.0, 4309019.0, 4302891.0, 4308117.0"
estimate_variance_reduction_method_multiplicative_noise,0.1,5,78569.95,0.07337026596069336,8452961260.959999,0.01826254203484077,"4427042.0, 4389865.0, 4293681.0, 4422542.0, 4312041.0, 4360860.0, 4478558.0, 4433205.0, 4315221.0, 4154035.0, 4166249.0, 4398033.0, 4314624.0, 4508113.0, 4457572.0, 4318443.0, 4350694.0, 4311631.0, 4277662.0, 4266465.0"
estimate_variance_reduction_method_multiplicative_noise,0.1,100,19892.55,0.07804380655288697,2254323717.8275003,0.004625300238503445,"4266078.0, 4248644.0, 4218856.0, 4334724.0, 4278444.0, 4220337.0, 4368416.0, 4284785.0, 4352200.0, 4340079.0, 4288863.0, 4277810.0, 4320183.0, 4339719.0, 4296877.0, 4371071.0, 4334274.0, 4291068.0, 4334336.0, 4214113.0"
estimate_variance_reduction_method_multiplicative_noise,0.1,500,11634.6,0.0721332311630249,1934618510.8474998,0.0026904317952654634,"4255308.0, 4294434.0, 4326699.0, 4304623.0, 4350141.0, 4293329.0, 4285523.0, 4286560.0, 4256760.0, 4412741.0, 4265393.0, 4358448.0, 4340052.0, 4413445.0, 4311737.0, 4277697.0, 4315435.0, 4354271.0, 4336843.0, 4332410.0"
estimate_variance_reduction_method_multiplicative_noise,0.1,1000,5814.45,0.073147714138031,1400594638.9899998,0.0013511145310287672,"4304139.0, 4294535.0, 4306223.0, 4388716.0, 4312061.0, 4315540.0, 4279898.0, 4301840.0, 4270031.0, 4316644.0, 4285178.0, 4295133.0, 4310631.0, 4301214.0, 4323266.0, 4294487.0, 4250783.0, 4351143.0, 4213213.0, 4231203.0"
estimate_variance_reduction_method_multiplicative_noise,0.1,2000,4636.9,0.07246007919311523,1502869513.3,0.0010749072330729166,"4307367.0, 4320832.0, 4257137.0, 4269131.0, 4305315.0, 4325273.0, 4319999.0, 4351952.0, 4369525.0, 4309405.0, 4256215.0, 4300253.0, 4283127.0, 4281232.0, 4368406.0, 4397979.0, 4360016.0, 4292381.0, 4342682.0, 4282633.0"
estimate_variance_reduction_method_multiplicative_noise,0.1,3000,3627.95,0.08222514390945435,776301309.1274998,0.0008401365030590851,"4336881.0, 4356213.0, 4354568.0, 4261850.0, 4309201.0, 4316862.0, 4293213.0, 4331941.0, 4274982.0, 4281637.0, 4327128.0, 4276787.0, 4338590.0, 4318497.0, 4308635.0, 4299430.0, 4339530.0, 4357279.0, 4313374.0, 4340765.0"
estimate_variance_reduction_method_multiplicative_noise,0.1,4000,2344.25,0.03496431112289429,1160036628.4475,0.0005440946372018313,"4336846.0, 4328671.0, 4330704.0, 4239698.0, 4328728.0, 4313166.0, 4264665.0, 4349699.0, 4285091.0, 4261276.0, 4370390.0, 4379796.0, 4305994.0, 4310835.0, 4309659.0, 4308760.0, 4338969.0, 4284833.0, 4310797.0, 4317064.0"
estimate_variance_reduction_method_multiplicative_noise,0.5,5,637816.85,0.0744667887687683,528053270499.74756,0.1477250520369343,"5476363.0, 3890955.0, 4545451.0, 5189990.0, 4289252.0, 3253026.0, 2745429.0, 3590691.0, 4339252.0, 4404727.0, 3799274.0, 3331711.0, 3879611.0, 3451457.0, 3656116.0, 3312125.0, 5578096.0, 3970411.0, 4066607.0, 4418565.0"
estimate_variance_reduction_method_multiplicative_noise,0.5,100,104879.05,0.24993882179260254,64669432043.73999,0.024502143429912877,"4162988.0, 4325098.0, 4459346.0, 4216407.0, 4447722.0, 4451894.0, 4736955.0, 4381932.0, 3990507.0, 4079442.0, 4559162.0, 4213527.0, 3791253.0, 3965924.0, 4718103.0, 4476855.0, 4765399.0, 4350401.0, 4234775.0, 4362502.0"
estimate_variance_reduction_method_multiplicative_noise,0.5,500,39381.95,0.4769670605659485,40990300100.39,0.009214558466959566,"4173485.0, 4095480.0, 4449585.0, 4204939.0, 4008737.0, 4510911.0, 4021719.0, 4504497.0, 4620254.0, 4568916.0, 4466168.0, 4254947.0, 4511641.0, 4300000.0, 4433000.0, 4322548.0, 3951120.0, 4085103.0, 4340011.0, 4086977.0"
estimate_variance_reduction_method_multiplicative_noise,0.5,1000,32507.85,0.6268755316734314,27661267512.409996,0.007688965971564844,"4069175.0, 4192826.0, 4541293.0, 4662407.0, 4286337.0, 4372932.0, 4261559.0, 4147903.0, 4237272.0, 4251740.0, 4429045.0, 4241347.0, 4239084.0, 4032479.0, 3962950.0, 4035289.0, 4108788.0, 4208242.0, 4228622.0, 4145476.0"
estimate_variance_reduction_method_multiplicative_noise,0.5,2000,21449.15,0.5850497245788574,38306787553.2275,0.005032942041542361,"4507110.0, 3923454.0, 4506322.0, 4089418.0, 4384568.0, 4076007.0, 4043569.0, 4155232.0, 4416921.0, 4279700.0, 4192198.0, 3938495.0, 4580584.0, 4388078.0, 4293488.0, 4229609.0, 3897671.0, 4384770.0, 4288024.0, 4245079.0"
estimate_variance_reduction_method_multiplicative_noise,0.5,3000,16336.8,0.509302270412445,30676271570.390003,0.0038000681325194617,"4318692.0, 4556234.0, 3859555.0, 4231675.0, 4394082.0, 4629721.0, 4162601.0, 4154236.0, 4274898.0, 4247268.0, 4257269.0, 4265969.0, 4225709.0, 4491709.0, 4238215.0, 4198306.0, 4066654.0, 4068697.0, 4460791.0, 4387041.0"
