Method,Noise Scale,Sample Size,Avg Error,Avg Time,Variance,Avg Percent Error,Estimates
estimate_variance_reduction_multiplicative_noise,0.1,1000,5628.173388819059,0.0042725086212158205,62995368.966493174,0.003409313602766173,"1648577.2761288667, 1659304.0122150949, 1651132.6760758962, 1649629.8773699608, 1640361.2802615694, 1624220.829383991, 1648840.7332458913, 1650985.5195531899, 1655933.7335260892, 1646134.7199634823, 1651353.167127867, 1645447.090241032, 1646907.7836481307, 1662544.8613319013, 1652981.165043664, 1649258.5523238247, 1641934.3335603944, 1646379.3678977797, 1637512.3431698512, 1644093.704082174"
estimate_variance_reduction_multiplicative_noise,0.1,2000,4475.279572571279,0.0044247984886169435,51659492.16511741,0.0027076518913784235,"1650077.3991211336, 1672157.7163046135, 1648176.9100816834, 1649123.3947429138, 1658082.645950834, 1652781.4699311585, 1650871.1809848426, 1664454.493087638, 1654477.5625818465, 1646588.9284318546, 1661352.9109836027, 1652990.5389652094, 1654380.1503911682, 1642445.1594684485, 1656810.4147089326, 1655843.3125491308, 1645504.423261219, 1663301.2284273657, 1651476.0597826766, 1645420.9042270342"
estimate_variance_reduction_multiplicative_noise,0.1,3000,4448.95927130566,0.004675853252410889,29089064.753652364,0.002691521584663048,"1665701.1756899923, 1659060.968188326, 1652229.1607342064, 1655733.7923960118, 1647502.5191068647, 1652622.0805053513, 1652425.2475875306, 1641313.0699116979, 1646725.326507895, 1656574.9298430027, 1651314.0940730546, 1661265.0019365975, 1657778.9897795478, 1653051.6002526637, 1647801.2273806967, 1655199.1424444718, 1652955.5516410873, 1650120.7885031244, 1648392.666746992, 1652077.3503352047"
estimate_variance_reduction_multiplicative_noise,0.1,4000,2472.877078557969,0.004918229579925537,20420983.35507824,0.0014992769542517353,"1654642.3788988357, 1645771.7520666032, 1657205.5202440147, 1653845.7077931508, 1643740.7157666895, 1646139.0611556994, 1655660.7991251275, 1649894.7875779767, 1639508.450970352, 1652873.1334166592, 1650706.836883447, 1648680.15704483, 1652624.8919629073, 1650945.5397203641, 1644318.2658004193, 1643816.7732271813, 1646629.1867874777, 1648158.853591453, 1647737.383881853, 1645430.7750051382"
estimate_variance_reduction_multiplicative_noise,0.5,5,135047.17741917996,0.004238796234130859,37986435813.3441,0.08186693086743482,"1632138.834342669, 1724841.0326877665, 1507909.4682236158, 1577400.5414372587, 1836261.7577236176, 1649240.7093784648, 1257889.4734907288, 1618165.533256404, 1516061.2831810797, 1669229.8574819975, 2085123.3553907198, 1770114.3394214474, 1464037.3259899449, 1622244.5526043307, 1541783.6808173852, 1705757.8186352227, 1767085.3730063608, 1698899.1294127554, 1151492.947236363, 1759281.1680691477"
estimate_variance_reduction_multiplicative_noise,0.5,100,110511.74934234023,0.003981757164001465,18684915242.911537,0.0669490279496063,"1759269.4076659626, 1499514.861693309, 1616422.288212621, 1863681.4261481399, 1504201.3030463252, 2009208.2859321844, 1668496.8183954656, 1571430.0388926866, 1536744.4872953214, 1576286.6632709128, 1559113.357677553, 1707815.3414401747, 1428598.1246511193, 1658889.3160883684, 1770138.4221825823, 1750280.2695783668, 1654067.9094132439, 1608490.2914306726, 1777779.1545391602, 1786840.0516336763"
estimate_variance_reduction_multiplicative_noise,0.5,500,36954.48399779558,0.004064393043518066,2645799927.956589,0.02247057944531343,"1674214.2632207973, 1682299.1254368732, 1706176.3922056488, 1533584.7267986138, 1574621.5186932294, 1612852.2458233377, 1606988.9444610712, 1678030.5347655816, 1682776.5961418564, 1617617.7759123717, 1647591.7061966695, 1556558.0430274308, 1677852.667709755, 1679537.0153078306, 1651051.2156433568, 1730309.0028237987, 1664080.6844641462, 1631527.4612542007, 1718956.0586706756, 1675046.7569096035"
estimate_variance_reduction_multiplicative_noise,0.5,1000,33074.68546792051,0.0039402484893798825,2162816006.35672,0.020016462370350777,"1633248.5137877362, 1623136.2585149242, 1607593.6538358675, 1676757.7299115534, 1662789.3072974503, 1652708.2157842244, 1553800.3961708564, 1634411.92511848, 1733206.7198072693, 1628446.5632629294, 1721154.856996847, 1647910.2845710749, 1665243.0985814857, 1584728.4148633294, 1691829.6843411026, 1739202.1430930605, 1649461.74451301, 1594195.938623433, 1643062.1003174938, 1666070.117052815"
estimate_variance_reduction_multiplicative_noise,0.5,2000,22347.106228204073,0.0044901490211486815,824409837.9765911,0.013454454321290893,"1656566.4981791424, 1672877.998769414, 1637517.7135938418, 1619853.363060561, 1673449.3921706711, 1655595.8092249315, 1631182.133004001, 1667714.3791622703, 1634349.78714311, 1584355.597261062, 1721545.2182543615, 1643858.5473655816, 1623466.6234381103, 1689654.013974861, 1626245.9220565616, 1629811.3705050992, 1636936.759919336, 1642639.045689095, 1667675.7671265677, 1634592.4299419436"
estimate_variance_reduction_multiplicative_noise,0.5,3000,22902.795756339365,0.006806731224060059,782447434.536377,0.013850922403631925,"1650616.877184502, 1652204.8098817903, 1665187.4659160841, 1692301.2604503448, 1627697.198900194, 1667550.941719225, 1649085.2911219066, 1647437.4937770602, 1713105.0957450236, 1676016.281833955, 1716573.6171042554, 1649371.0649076588, 1661716.7266178364, 1660178.1016758208, 1629327.4414763192, 1609601.0444181086, 1669514.5012421235, 1696905.5083087701, 1640969.4138360734, 1700651.5344134027"
estimate_variance_reduction_multiplicative_noise,0.5,4000,15228.907941265497,0.005073225498199463,333562129.38258934,0.009185382622188454,"1642227.5444441193, 1664659.0245406013, 1631952.2286023146, 1664021.3181141876, 1640774.4238401128, 1630889.4957267635, 1639943.4483439194, 1618418.5564472314, 1645423.431463126, 1671097.2511656778, 1648114.5517306298, 1635129.1252567368, 1648467.976762155, 1653713.6826740333, 1670629.8273840474, 1664525.2962720618, 1630774.2102224957, 1676174.9366224457, 1615174.5636331087, 1616342.9514138268"
estimate_variance_reduction_multiplicative_noise,1,5,447409.10754620796,0.004204690456390381,719493951134.0343,0.2691413342287515,"1819778.6440577963, 1705566.9421750384, 1494284.3840539025, 1608895.8992992798, 3638779.091465227, 4224972.182276719, 1808400.535895503, 1580024.9672567819, 1657993.0467749943, 1139829.8192299344, 1446599.0556857036, 1616431.6501953711, 1677517.6346261844, 1666403.5975668596, 1891831.6802213232, 4039766.025776969, 1652338.360357293, 1743614.0287962693, 1656489.445899388, 1898044.410364827"
estimate_variance_reduction_multiplicative_noise,1,100,190355.17498884903,0.00883176326751709,42263641502.20182,0.11537411775861381,"1364569.7054525933, 1831372.6630067409, 1403162.290058642, 1473490.5001545853, 1040939.6831018194, 1814092.814516861, 1560700.7337501862, 1367948.4493489414, 1559334.152600536, 1485025.297578361, 1688204.4122901885, 1864786.8127363913, 1863536.0683818676, 1562283.8851914834, 1657590.660965116, 1548493.6628308154, 1873083.2951940016, 1445510.5604239109, 1505704.352210572, 1634812.3673184912"
estimate_variance_reduction_multiplicative_noise,1,500,86486.53196875191,0.004582703113555908,12419382823.522055,0.05285928321721286,"1461034.547967972, 1662252.8835583348, 1644976.320117992, 1560649.780988129, 1639584.192738006, 1735721.796374262, 1609183.2293304477, 1661781.9317701336, 1681813.6192515697, 1660818.3338131951, 1399413.1054267213, 1742288.56986196, 1649951.0041697135, 1693445.3397790494, 1353775.0176944707, 1763802.1365812577, 1790334.034342007, 1615570.1386592686, 1588746.5141337533, 1703568.4871841373"
estimate_variance_reduction_multiplicative_noise,1,1000,54318.322805442556,0.005042707920074463,5262604676.541342,0.03323222819317891,"1610706.9461087806, 1633046.147798501, 1734167.3746388443, 1643279.8784079251, 1503362.4471964631, 1754710.1577165693, 1604514.5032199696, 1518852.4856910545, 1730421.3871014013, 1698799.69509385, 1773045.8814921556, 1708272.5410879608, 1743653.8114571925, 1660247.266834853, 1649769.6937219473, 1721845.350941373, 1736075.205044213, 1687535.2148960333, 1627559.6743493646, 1626851.4925242222"
estimate_variance_reduction_multiplicative_noise,1,2000,46063.66507652806,0.004560363292694092,5072870591.499151,0.028226718201605355,"1612161.7145037847, 1683159.8381899174, 1648748.0142096737, 1542203.242591208, 1611427.004716782, 1717636.60221567, 1550423.9571580824, 1567386.2513652134, 1657657.2418820213, 1777321.8855251642, 1520731.0273057076, 1652747.4123200804, 1540485.8364677273, 1679065.5662316342, 1645490.6678411674, 1597787.7203803118, 1621572.2675611107, 1750656.994262581, 1683965.9559294803, 1727918.0405038695"
estimate_variance_reduction_multiplicative_noise,1,3000,34446.94240743523,0.004632425308227539,2498162529.772542,0.020650250203734143,"1742259.8294244555, 1571536.2895103851, 1626539.5817734785, 1648734.9947757034, 1727918.1837104335, 1706008.2715593725, 1689824.7760393785, 1612410.7628950013, 1746161.7888424632, 1581116.464676178, 1708118.6252111103, 1654923.0860794552, 1626686.5953547598, 1645203.2753711399, 1639462.665625603, 1621980.970631024, 1678804.965701929, 1656883.716340432, 1721014.6547116786, 1627954.9209803648"
estimate_variance_reduction_multiplicative_noise,1,4000,41390.080802068886,0.004734838008880615,3538686382.540292,0.025199074615466777,"1666825.520964047, 1756790.4597248312, 1722525.1800161563, 1715095.903153521, 1617775.290682874, 1670977.0002687455, 1608396.3946659842, 1569206.957197773, 1682756.1430992298, 1649030.6854010092, 1571225.8846798763, 1678780.2742789846, 1689716.8452878722, 1570130.3511905288, 1726699.9818308714, 1548245.8701593548, 1681325.180148052, 1655687.123772217, 1615654.171457622, 1576560.3999526787"
estimate_variance_reduction_multiplicative_noise,5,5,4556333.074974107,0.003927505016326905,56104126950218.445,2.7290870965570146,"2417103.269564764, 3966371.226522825, 17723599.631420944, -1763198.4266236275, 2947761.7689876906, -306692.0014075932, -3850094.4976035566, 10866117.784065604, -22552243.94735272, 3002818.572123501, 2699167.221766133, 2066037.9061556829, 1644033.5211734818, -678260.5020801071, 3326507.1049632914, 5524318.652192793, 12128217.397845617, -691325.8166998787, 3500295.512105018, 2977464.738827323"
estimate_variance_reduction_multiplicative_noise,5,100,1088059.4993044906,0.004224765300750733,1959861593826.5464,0.6777461480564532,"1719932.5024470778, -1113260.1014623744, 1262368.231674384, 2895097.04626808, -724583.686245469, 1442267.7578861453, 3097799.64824192, 1931875.9258537972, 2265459.0014213216, 4761.904950081371, 1210828.3140017993, 2049413.3864155312, 99669.99470418629, 2933871.397785064, 983535.4606036763, 1550107.175420068, -891518.9986532141, 4039242.9526349674, 2026586.7640960822, 3139503.0629651155"
estimate_variance_reduction_multiplicative_noise,5,500,551703.2994897423,0.0052790045738220215,464838412170.69836,0.34691902326887225,"1143558.9808944364, 1649075.9506543856, 412120.9612576265, 1459848.6160723579, 968077.0213812577, 211199.52662151214, 1416130.2152513422, 1851380.5685159445, 2576870.8107387307, 1517939.580547787, 1900440.9024326457, 1217364.4123622908, 1606226.4065324962, 2233367.1301729227, 956758.8605638748, 3137457.602356313, 1046464.8166122837, 1092472.8961627355, 1254243.3906701005, 682065.2901459947"
estimate_variance_reduction_multiplicative_noise,5,1000,363209.76364836097,0.004863369464874268,252977557008.54044,0.21666592990192438,"1128368.427943831, 995469.8812793056, 1459178.4276898364, 1910431.472810763, 1766560.6499840694, 1259027.8112098211, 1714673.0177354694, 1362914.6516355502, 2241097.8399521937, 1683633.6408640568, 2069792.0310761782, 1667241.182050219, 1120722.968393673, 2340357.914240764, 1766475.408561052, 1788552.1847619545, 1409834.617059678, 3223827.346867291, 1363195.8330902355, 2043420.3323462221"
estimate_variance_reduction_multiplicative_noise,5,2000,208958.09746394726,0.0046226739883422855,93177881666.05128,0.1281742500029785,"2165796.9748764387, 2141776.8053204897, 1846288.3483475344, 1690748.8503586287, 2173512.9137518755, 1567667.2447044458, 1589757.0560348595, 1800036.249065457, 1602729.492101277, 1588210.65165485, 2321052.9001405966, 1732740.4576816128, 1917131.6668853685, 1265916.384945102, 1375634.9987816934, 1487322.9238174865, 1726682.3712202942, 1132243.1278140128, 1482766.127514837, 1795934.4891448885"
estimate_variance_reduction_multiplicative_noise,5,3000,142440.28302982304,0.00485532283782959,41004391184.35521,0.08470204014617157,"1442609.4900699398, 1114564.1346435372, 1748553.950952727, 1525963.2473286048, 1329710.8395220658, 1954263.987025058, 1520747.7344779477, 1691569.6827247285, 1993145.2574597292, 1642727.5368031429, 1483049.6964675486, 1525447.4192900767, 1522326.8643590715, 1676243.443383855, 1730697.9971095591, 1821332.1272927048, 1757008.1315108829, 1630645.3869362075, 1613869.6707573151, 1834989.1640004015"
estimate_variance_reduction_multiplicative_noise,5,4000,146052.41670237365,0.004746377468109131,66877717223.07446,0.09085788690092048,"1572708.0117005361, 1103698.573042949, 1871007.0812511537, 1731356.4081735378, 1868504.2770027888, 1595575.820232333, 1193996.6393701704, 1843470.6227549159, 1809814.467860707, 1994317.1973075408, 1883053.6874022407, 2122731.232042935, 1389428.371669616, 2071252.2855307835, 1674639.7568147331, 1723240.9616016631, 1686780.7723916702, 1526462.8083178813, 1501692.1375538986, 1623010.9628129983"
importance_estimate_per_node_method_multiplicative_noise,0.01,5,4060.8,0.00479201078414917,20918721.910000004,0.002459180425599869,"1653450.0, 1651752.0, 1644687.0, 1658940.0, 1647831.0, 1649765.0, 1649820.0, 1659592.0, 1647212.0, 1651197.0, 1657444.0, 1657973.0, 1649316.0, 1649496.0, 1659131.0, 1656328.0, 1648596.0, 1654727.0, 1659463.0, 1651694.0"
importance_estimate_per_node_method_multiplicative_noise,0.01,100,545.75,0.004072606563568115,664590.01,0.0003304611142381568,"1649781.0, 1650936.0, 1651733.0, 1650250.0, 1650337.0, 1651815.0, 1652633.0, 1653390.0, 1651715.0, 1651475.0, 1651572.0, 1651392.0, 1651601.0, 1650844.0, 1651378.0, 1650783.0, 1651190.0, 1650346.0, 1651565.0, 1651930.0"
importance_estimate_per_node_method_multiplicative_noise,0.01,500,348.25,0.004705464839935303,373264.6275,0.00021086262934995852,"1651339.0, 1651247.0, 1651251.0, 1652882.0, 1650465.0, 1650649.0, 1650534.0, 1651738.0, 1651929.0, 1651708.0, 1651874.0, 1651549.0, 1652216.0, 1652158.0, 1651482.0, 1651018.0, 1651686.0, 1652434.0, 1652056.0, 1651688.0"
importance_estimate_per_node_method_multiplicative_noise,0.01,1000,204.9,0.01001303195953369,174188.1875,0.00012407118568157598,"1651334.0, 1652210.0, 1651321.0, 1651783.0, 1650952.0, 1651933.0, 1651934.0, 1651575.0, 1652311.0, 1651518.0, 1650952.0, 1651962.0, 1652161.0, 1651183.0, 1651049.0, 1651720.0, 1651095.0, 1651964.0, 1651782.0, 1651666.0"
importance_estimate_per_node_method_multiplicative_noise,0.01,2000,138.6,0.006524896621704102,98497.1,8.392811276964925e-05,"1651409.0, 1651826.0, 1651520.0, 1651433.0, 1651990.0, 1650837.0, 1651852.0, 1651533.0, 1651593.0, 1651915.0, 1652028.0, 1651170.0, 1651504.0, 1651832.0, 1651501.0, 1651089.0, 1651202.0, 1651205.0, 1651602.0, 1651359.0"
importance_estimate_per_node_method_multiplicative_noise,0.01,3000,105.95,0.006512343883514404,188482.89,6.41528806031551e-05,"1651507.0, 1651409.0, 1651691.0, 1651729.0, 1652166.0, 1651166.0, 1651589.0, 1651288.0, 1651162.0, 1651576.0, 1651258.0, 1650883.0, 1651759.0, 1651613.0, 1652446.0, 1652218.0, 1651318.0, 1650793.0, 1652157.0, 1651934.0"
importance_estimate_per_node_method_multiplicative_noise,0.01,4000,106.85,0.005878186225891114,174320.1275,6.470284565670436e-05,"1651580.0, 1651716.0, 1651062.0, 1652148.0, 1650827.0, 1651501.0, 1651059.0, 1651371.0, 1651733.0, 1652108.0, 1651689.0, 1651503.0, 1650470.0, 1651718.0, 1651254.0, 1651466.0, 1651300.0, 1651704.0, 1651394.0, 1650744.0"
importance_estimate_per_node_method_multiplicative_noise,0.1,5,40519.5,0.004140317440032959,2443606215.86,0.024536409099593,"1646139.0, 1644559.0, 1659253.0, 1689757.0, 1676012.0, 1591988.0, 1624448.0, 1715550.0, 1643196.0, 1638643.0, 1655471.0, 1603160.0, 1680234.0, 1765240.0, 1582837.0, 1571422.0, 1558673.0, 1641693.0, 1656221.0, 1587988.0"
importance_estimate_per_node_method_multiplicative_noise,0.1,100,5922.05,0.003999495506286621,44941252.4,0.003585386696634304,"1652826.0, 1654995.0, 1640257.0, 1652760.0, 1647692.0, 1648117.0, 1648410.0, 1668509.0, 1650568.0, 1640659.0, 1651140.0, 1658378.0, 1656758.0, 1649331.0, 1653256.0, 1648165.0, 1642318.0, 1655920.0, 1640067.0, 1652274.0"
importance_estimate_per_node_method_multiplicative_noise,0.1,500,4022.9,0.004725062847137451,31727447.647499997,0.0024354278712592223,"1644920.0, 1656660.0, 1645848.0, 1652505.0, 1659375.0, 1640758.0, 1653130.0, 1641573.0, 1642160.0, 1654582.0, 1652946.0, 1648301.0, 1650105.0, 1652739.0, 1658001.0, 1652029.0, 1649351.0, 1653077.0, 1644632.0, 1659247.0"
importance_estimate_per_node_method_multiplicative_noise,0.1,1000,2544.7,0.004722070693969726,29947170.7,0.0015418347701447077,"1647280.0, 1659874.0, 1651321.0, 1645410.0, 1654637.0, 1652980.0, 1662575.0, 1643885.0, 1653976.0, 1653353.0, 1645270.0, 1647775.0, 1640262.0, 1644147.0, 1643603.0, 1650649.0, 1653900.0, 1651786.0, 1651720.0, 1650677.0"
importance_estimate_per_node_method_multiplicative_noise,0.1,2000,1737.15,0.005934786796569824,25004520.9475,0.0010525198082882085,"1654124.0, 1651799.0, 1648186.0, 1656029.0, 1648162.0, 1648379.0, 1650265.0, 1647415.0, 1646269.0, 1654201.0, 1659186.0, 1658909.0, 1651433.0, 1648488.0, 1645967.0, 1664151.0, 1652949.0, 1643680.0, 1651157.0, 1655030.0"
importance_estimate_per_node_method_multiplicative_noise,0.1,3000,1399.8,0.0057959318161010746,16322410.739999998,0.0008466462788622687,"1652913.0, 1646784.0, 1651139.0, 1658709.0, 1649842.0, 1655853.0, 1652508.0, 1646401.0, 1655661.0, 1649706.0, 1653088.0, 1652896.0, 1654738.0, 1655075.0, 1656063.0, 1663600.0, 1652758.0, 1649509.0, 1655258.0, 1647951.0"
importance_estimate_per_node_method_multiplicative_noise,0.1,4000,1057.3,0.00628201961517334,7995206.2475,0.0006401085826132955,"1649672.0, 1654008.0, 1657073.0, 1648511.0, 1650579.0, 1649979.0, 1650871.0, 1648264.0, 1653035.0, 1653154.0, 1647128.0, 1656409.0, 1650132.0, 1653332.0, 1653101.0, 1650124.0, 1655624.0, 1653915.0, 1654593.0, 1655667.0"
importance_estimate_per_node_method_multiplicative_noise,0.5,5,152977.7,0.00408400297164917,34281987325.347504,0.09230090707222555,"1719345.0, 2012591.0, 1515534.0, 1670521.0, 2167780.0, 1917245.0, 1566008.0, 1744932.0, 1605108.0, 2071219.0, 1832971.0, 1519027.0, 1808534.0, 1734377.0, 1638143.0, 1755952.0, 1517948.0, 1694707.0, 1540117.0, 1597172.0"
importance_estimate_per_node_method_multiplicative_noise,0.5,100,22633.7,0.004183614253997802,1302372541.4275,0.013795929541132443,"1622651.0, 1630412.0, 1618795.0, 1706259.0, 1667182.0, 1596993.0, 1696704.0, 1596504.0, 1622785.0, 1626541.0, 1571611.0, 1609134.0, 1669976.0, 1656026.0, 1625216.0, 1675665.0, 1668527.0, 1650377.0, 1698546.0, 1630159.0"
importance_estimate_per_node_method_multiplicative_noise,0.5,500,17816.25,0.0050801396369934086,856742520.4100001,0.010812332090640153,"1644595.0, 1657321.0, 1572786.0, 1638838.0, 1621518.0, 1646126.0, 1698363.0, 1690688.0, 1666881.0, 1629258.0, 1643463.0, 1650560.0, 1618761.0, 1670313.0, 1663708.0, 1669656.0, 1701511.0, 1675535.0, 1660151.0, 1636722.0"
importance_estimate_per_node_method_multiplicative_noise,0.5,1000,11603.9,0.005142068862915039,316022379.71000004,0.007032453085827765,"1649961.0, 1638667.0, 1659196.0, 1654823.0, 1642632.0, 1635057.0, 1687412.0, 1638538.0, 1644656.0, 1671929.0, 1646281.0, 1641447.0, 1674857.0, 1634049.0, 1634952.0, 1665588.0, 1662979.0, 1658089.0, 1665742.0, 1699171.0"
importance_estimate_per_node_method_multiplicative_noise,0.5,2000,8021.05,0.0051323890686035155,274907068.8,0.004877702756143154,"1618480.0, 1618149.0, 1644406.0, 1637916.0, 1660895.0, 1660986.0, 1664844.0, 1635059.0, 1644117.0, 1649469.0, 1610629.0, 1656237.0, 1645182.0, 1648843.0, 1658934.0, 1667793.0, 1644522.0, 1663025.0, 1670047.0, 1658467.0"
importance_estimate_per_node_method_multiplicative_noise,0.5,3000,6778.15,0.005795252323150635,420089252.44750005,0.004090508327984278,"1716179.0, 1642871.0, 1666226.0, 1672633.0, 1651864.0, 1669436.0, 1649720.0, 1645787.0, 1636962.0, 1666531.0, 1653901.0, 1653895.0, 1631074.0, 1653769.0, 1675794.0, 1636367.0, 1663431.0, 1674834.0, 1689398.0, 1630307.0"
importance_estimate_per_node_method_multiplicative_noise,0.5,4000,5488.6,0.005859982967376709,624456268.3475001,0.003324028080678756,"1646595.0, 1627313.0, 1636378.0, 1602587.0, 1608485.0, 1680714.0, 1678858.0, 1652002.0, 1628048.0, 1649291.0, 1672394.0, 1670298.0, 1673271.0, 1628765.0, 1630155.0, 1688323.0, 1644818.0, 1651647.0, 1662592.0, 1690155.0"
importance_estimate_per_node_method_multiplicative_noise,1,5,318588.6,0.00404585599899292,161124302574.68997,0.19398203080038173,"1502790.0, 2357884.0, 1017279.0, 1568922.0, 1740989.0, 1707580.0, 2011636.0, 2337838.0, 2339970.0, 1802745.0, 1314885.0, 1822859.0, 2239287.0, 1832582.0, 893896.0, 1238897.0, 1770513.0, 1742028.0, 1577705.0, 1727837.0"
importance_estimate_per_node_method_multiplicative_noise,1,100,74202.5,0.004137802124023438,10118916989.19,0.045327594572463596,"1498196.0, 1711308.0, 1866866.0, 1681488.0, 1682178.0, 1675735.0, 1536026.0, 1704248.0, 1462432.0, 1673777.0, 1474998.0, 1732855.0, 1678087.0, 1628801.0, 1741753.0, 1561419.0, 1619956.0, 1562388.0, 1546668.0, 1706259.0"
importance_estimate_per_node_method_multiplicative_noise,1,500,35973.5,0.004357743263244629,1673660774.45,0.021687320098573437,"1624358.0, 1711980.0, 1657163.0, 1628846.0, 1726405.0, 1651116.0, 1669901.0, 1637939.0, 1697041.0, 1632116.0, 1648309.0, 1648364.0, 1575567.0, 1618747.0, 1671548.0, 1677706.0, 1642540.0, 1545720.0, 1663471.0, 1676413.0"
