Method,Power,Sample Size,Avg Error,Avg Time,Variance,Avg Percent Error,Estimates
Importance Sampling,1.8419585833184278,5,10731.95,0.00891472101211548,158162043.04749998,0.22221198442935233,"37111.0, 32920.0, 62929.0, 26093.0, 68922.0, 43062.0, 66109.0, 43952.0, 36936.0, 27077.0, 46413.0, 49101.0, 32751.0, 54713.0, 33870.0, 61166.0, 50111.0, 55093.0, 55885.0, 50795.0"
Importance Sampling,1.8419585833184278,100,1696.15,0.026246798038482667,4143865.0875,0.03511988570482027,"48546.0, 43192.0, 46471.0, 48839.0, 48002.0, 48498.0, 46018.0, 48066.0, 48029.0, 47637.0, 50279.0, 50692.0, 44313.0, 51294.0, 47045.0, 48553.0, 46226.0, 46748.0, 46292.0, 44515.0"
Importance Sampling,1.8419585833184278,250,1245.2,0.04605984687805176,2210728.89,0.025782673513334436,"49394.0, 50535.0, 49150.0, 48968.0, 49689.0, 50621.0, 44455.0, 46277.0, 47845.0, 49088.0, 48271.0, 49488.0, 49880.0, 48841.0, 50343.0, 49650.0, 48492.0, 47466.0, 46968.0, 48177.0"
Importance Sampling,1.8419585833184278,500,1127.85,0.08503203392028809,2134203.4475,0.02335286566175253,"49535.0, 48103.0, 44310.0, 50194.0, 48502.0, 46715.0, 50662.0, 48993.0, 47546.0, 48451.0, 47697.0, 49962.0, 49522.0, 48094.0, 48696.0, 48731.0, 47413.0, 50695.0, 49954.0, 48314.0"
Importance Sampling,2,5,10436.4,0.008418941497802734,166740689.71,0.21609243001490802,"34196.0, 56025.0, 40400.0, 57124.0, 53887.0, 48025.0, 70679.0, 36993.0, 20931.0, 43313.0, 37678.0, 47575.0, 29395.0, 50922.0, 53762.0, 38407.0, 50872.0, 68023.0, 69814.0, 54533.0"
Importance Sampling,2,100,2021.5,0.02769901752471924,5051716.4399999995,0.04185646844459169,"52921.0, 49226.0, 49316.0, 51256.0, 45414.0, 49233.0, 46414.0, 52188.0, 48470.0, 48749.0, 48076.0, 48257.0, 51293.0, 47964.0, 46170.0, 52349.0, 52759.0, 51633.0, 49874.0, 46766.0"
Importance Sampling,2,250,1402.45,0.05384310483932495,2964955.8275,0.029038636740102697,"49631.0, 46804.0, 50109.0, 47858.0, 50100.0, 51299.0, 49066.0, 48130.0, 48871.0, 49147.0, 44009.0, 44976.0, 48056.0, 47322.0, 47449.0, 47181.0, 46815.0, 47646.0, 49581.0, 46693.0"
Importance Sampling,2,500,812.15,0.0957980990409851,1115349.1875,0.016816092430014907,"48966.0, 49778.0, 48053.0, 48292.0, 48290.0, 47077.0, 48841.0, 47403.0, 47330.0, 48479.0, 48914.0, 48785.0, 51458.0, 48758.0, 47352.0, 48048.0, 49834.0, 49941.0, 47518.0, 48148.0"
Importance Sampling,0,1000,4529.35,0.028007566928863525,26149240.247500002,0.09378312903760146,"57219.0, 54436.0, 52713.0, 46639.0, 46218.0, 51895.0, 49833.0, 47267.0, 57501.0, 44875.0, 45082.0, 52173.0, 43330.0, 54265.0, 42035.0, 52171.0, 50716.0, 45233.0, 52872.0, 37936.0"
Importance Sampling,0,2000,4175.25,0.050116229057312014,24118725.247499995,0.08645125890342886,"48574.0, 43083.0, 42530.0, 47736.0, 55703.0, 49205.0, 43868.0, 49501.0, 54916.0, 53565.0, 49130.0, 52136.0, 58790.0, 52751.0, 48272.0, 42453.0, 56406.0, 42632.0, 46901.0, 53487.0"
